brandname,pid,pname,product_price,product_volume,category
오늘(onl),13553,디어 스타일 리얼 스키니 파운데이션 SPF34/PA++,"12,900원",30g,파운데이션
오늘(onl),13518,로즈가닉 글로우 올인원 파운데이션,"22,000원",35ml,파운데이션
오띠,93444,오브제 디아트 텐션 팩트 SPF50+ PA++++,"45,000원",15g,"파운데이션,쿠션타입"
오리지널로우,65469,더블 캡슐 파운데이션,"45,000원",13g,파운데이션
오앤에이(ONA),102839,롱 스테이 벨벳 커버 쿠션 SPF50+ PA++++,0원,15g,"파운데이션,쿠션타입"
오제끄,18010,모이스쳐 스틱 파운데이션 SPF50+ PA+++,"18,000원",10ml,파운데이션
오제끄,18025,에어터치 쿠션,"32,000원",15g,"파운데이션,쿠션타입"
오제끄,18024,워터풀쿠션XP,"32,000원",15g,"파운데이션,쿠션타입"
오제끄,17990,하이앤터치 필러 파운데이션 SPF34 PA++,"32,000원",30ml,파운데이션
오제끄,2250,일루미네이팅 파운데이션,"25,000원",15ml,파운데이션
오제끄,82901,하이앤터치 워터핏 커버쿠션,"23,000원",15g,"파운데이션,쿠션타입"
오클래식,23876,골든 타임 에센셜 파운데이션 SPF30 PA++,"58,000원",13.5g,파운데이션
오휘,6825,트라이-쉴드 파운데이션,"49,000원",30ml,파운데이션
오휘,6823,플루이드 파운데이션 (글로우 피니쉬),"48,000원",30ml,파운데이션
오휘,6824,플루이드 파운데이션(플로리스),"48,000원",30ml,파운데이션
오휘,27395,파우더리 메탈 쿠션,"50,000원",15g*2,"파운데이션,쿠션타입"
오휘,93893,세컨스킨 파운데이션 하이커버SPF35 PA++,"48,000원",35ml,파운데이션
오휘,6807,오토 워밍 파운데이션,"78,000원",11g,파운데이션
오휘,60074,세컨스킨 파운데이션,"48,000원",35ml,파운데이션
오휘,99510,얼티밋 커버 쿠션 모이스처 SPF50+ PA+++,"50,000원",15g*2,"파운데이션,쿠션타입"
오휘,11359,스노우 메탈쿠션 SPF50+ PA+++,"50,000원",15ml×2,"파운데이션,쿠션타입"
오휘,6826,오토 커버 크림 파운데이션,"77,000원",15g+refill 15g,파운데이션
왕스킨,89870,에잇-이펙트쿠션 SPF50+ PA+++,"38,000원",15g,"파운데이션,쿠션타입"
우드버리,101111,워터 프라이머 파운데이션 SPF30 PA++,"28,000원",30ml,파운데이션
우드버리,86415,울트라 HD 스타일리시 쿠션,"28,000원",13g,"파운데이션,쿠션타입"
우드버리,102712,캐주얼 워터 파운데이션,"29,000원",30ml,파운데이션
원파운데이션,101717,원 드랍 미라클 파운데이션 SPF22 PA++,"45,000원",30ml,파운데이션
웨이크메이크 (WAKEMAKE),88694,파운랩 워터락 쿠션,"28,000원",13g*2,"파운데이션,쿠션타입"
웨이크메이크 (WAKEMAKE),80207,파운 랩 컨실 리퀴드,"29,000원",35ml,파운데이션
웨이크메이크 (WAKEMAKE),41235,틴티드파운잉크,"25,000원",25ml,파운데이션
웨이크메이크 (WAKEMAKE),96638,디파이닝 셋 업 파운데이션 SPF30 PA++,"28,000원",33ml,파운데이션
웨이크메이크 (WAKEMAKE),88693,파운랩 오일컷 쿠션,"28,000원",12g*2,"파운데이션,쿠션타입"
웨이크메이크 (WAKEMAKE),80204,파운 랩 컨실 쿠션,"29,000원",13g,"파운데이션,쿠션타입"
웬즈데이(WEDNESDAY),93177,하이드 올 에센스 커버 쿠션파운데이션 SPF50+ PA+++,"28,000원",15g,"파운데이션,쿠션타입"
웰라쥬,106119,보탈필루이드 블루밍 쿠션 SPF50+ PA+++,"37,000원",9g,"파운데이션,쿠션타입"
웻앤와일드(WetnWild),84872,커버 올 크림 파운데이션,0원,296ml,파운데이션
웻앤와일드(WetnWild),94557,포토포커스 파운데이션,"15,000원",30ml,파운데이션
위드미,92578,크레이지 컨실러 커버 파운데이션 SPF30 PA++,"38,000원",18g,파운데이션
위드피카,101546,아쿠아 드롭 쿠션 SPF50+ PA++++,"5,000원",15g,"파운데이션,쿠션타입"
유리카,91925,실드쿠션 SPF50+ PA+++,"35,000원",15g,"파운데이션,쿠션타입"
유알스킨솔루션,101813,스킨 핏 밤 파운데이션,"45,900원",25g,파운데이션
유알스킨솔루션,101830,디자인 쿠션 파운데이션 SPF50+ PA+++,"35,000원",15g,"파운데이션,쿠션타입"
은율,105521,멀티 커버 쿠션 SPF50+ PA+++,"8,900원",13g,"파운데이션,쿠션타입"
이가자코스메틱스,31214,에센스 인 파운데이션 SPF45 PA++,"20,000원",12g,파운데이션
이글립스,75408,사랑해-주 감싸주 파운데이션,"15,000원",30ml,파운데이션
이니스프리,863,미네랄 모이스처 파운데이션,"18,000원",30ml,파운데이션
이니스프리,862,미네랄 멜팅 파운데이션 윤광 SPF32 PA++,"20,000원",13g,파운데이션
이니스프리,80761,멜팅 커버 파운데이션,"23,000원",14g,파운데이션
이니스프리,80759,멜팅 에센스 파운데이션,"23,000원",14g,파운데이션
이니스프리,6898,미네랄 젤리 팩트 SPF36 PA++,"22,000원",10g,"파운데이션,팩트"
이니스프리,6891,롱웨어 쿠션 SPF50+ PA+++ (썸머쿠션),"20,000원",15g,"파운데이션,쿠션타입"
이니스프리,92478,스키니 커버핏 파운데이션 SPF15 PA+,"18,000원",30ml,파운데이션
이니스프리,76376,롱웨어 커버 파운데이션,"18,000원",30ml,파운데이션
이니스프리,57117,앰플 인텐스 파운데이션 SPF35 PA+++ [스팀광 파운데이션],"18,000원",30ml,파운데이션
이니스프리,81586,[마이쿠션] 앰플 커버 쿠션 SPF50+ PA+++,"12,000원",14g,"파운데이션,쿠션타입"
이니스프리,27212,스마트 파운데이션 - 더스트 블록 SPF35 PA++,"5,500원",15ml,파운데이션
이니스프리,6879,스마트 파운데이션 - 롱라스팅 SPF30 PA++,"5,500원",15ml,파운데이션
이니스프리,50585,앰플 인텐스 쿠션 커버,"20,000원",15g,"파운데이션,쿠션타입"
이니스프리,18533,앰플 인텐스 쿠션 SPF34 PA++ (윈터쿠션),"20,000원",15g,"파운데이션,쿠션타입"
이니스프리,6884,스마트 파운데이션 - 퍼펙트 커버 SPF33 PA+++,"5,500원",15ml,파운데이션
이니스프리,6888,스마트 파운데이션 - 슈퍼 모이스처 SPF30 PA++,"5,500원",15ml,파운데이션
이니스프리,6877,스마트 파운데이션 - 수분밸런싱 SPF30 PA++,"5,500원",15ml,파운데이션
이니스프리,6899,워터글로우 쿠션 SPF50+ PA+++,"20,000원",15g,"파운데이션,쿠션타입"
이니스프리,93818,스마트 드로잉 [파운데이션],"8,000원",12ml,파운데이션
이니스프리,102209,마이 파운데이션 - 글로우,"20,000원",30ml,파운데이션
이니스프리,102997,마이 투 고 쿠션 - 세미 매트 SPF35 PA++,"25,000원",13g,"파운데이션,쿠션타입"
이니스프리,91441,[마이쿠션] 리셋쿠션 SPF50+ PA+++,"12,000원",14g,"파운데이션,쿠션타입"
이니스프리,85488,꽃송이버섯 바이탈 에센스 커버 크림,"25,000원",40ml,파운데이션
이니스프리,102996,마이 투 고 쿠션 - 매트 SPF35 PA++,"25,000원",13g,"파운데이션,쿠션타입"
이니스프리,102208,마이 파운데이션 - 세미매트,"20,000원",30ml,파운데이션
이니스프리,102998,마이 투 고 쿠션 - 글로우 SPF35 PA++,"25,000원",13g,"파운데이션,쿠션타입"
이니스프리,91510,[마이쿠션] 스키니 커버핏 쿠션 SPF34 PA++,"12,000원",14g,"파운데이션,쿠션타입"
이니스프리,102207,마이 파운데이션 - 매트,"20,000원",30ml,파운데이션
이니스프리,17204,스마트 메이크업블렌더+커버,"6,000원",15ml,파운데이션
이브롬(EVELOM),20169,리프트 파운데이션,"112,000원",30ml,파운데이션
이브롬(EVELOM),20170,래디언스 퍼펙티드 틴티드 모이스처라이저,"107,000원",50ml,파운데이션
이브롬(EVELOM),20167,내추럴 래디언스 미네랄 파우더 파운데이션,"102,000원",10g,"파운데이션,파우더"
이씰린,91246,피니쉬 커버 팩트 SPF50+ PA+++,"40,000원",15g,파운데이션
이아소(IASO),75000,에센스 리퀴드 파운데이션,"35,000원",35ml,파운데이션
이엘에프 코스메틱스(e.l.f Cosmetics),48137,아크네 파이팅 파운데이션 ,"10,900원",68g,파운데이션
이엘에프 코스메틱스(e.l.f Cosmetics),68501,스튜디오 플러우레스 피니쉬 파운데이션,0원,30ml,파운데이션
이엘에프 코스메틱스(e.l.f Cosmetics),83331,파운데이션 팔레트,0원,12.4g,파운데이션
이엘에프 코스메틱스(e.l.f Cosmetics),79462,뷰티풀리 베어 파운데이션 세럼,0원,14ml,파운데이션
이자녹스,12380,스마트 터치 에센스 파운데이션,"44,000원",12g,파운데이션
이자녹스,19921,X2D2 메탈 쿠션 파운데이션 SPF35 PA++,"43,000원",15g*2,"파운데이션,쿠션타입"
이자녹스,26608,모이스처 스타 쿠션 SPF50+ PA+++,"38,000원",15g,"파운데이션,쿠션타입"
이자녹스,27399,X2D2메탈 쿠션 파운데이션,"43,000원",15g,"파운데이션,쿠션타입"
이자녹스,2379,X2D2 에센스 UV 쿠션,"38,000원",15g*2,"파운데이션,쿠션타입"
이자녹스,83851,에센스 광채 커버 팩트,"35,000원",15g*2,"파운데이션,쿠션타입"
이자녹스,12373,MX-II 플래티넘 벨벳 파운데이션,"28,000원",35ml,파운데이션
이자녹스,12363,에이지리스 세럼 파운데이션 SPF23 / PA++,"32,000원",40ml,파운데이션
이자녹스,26610,퍼펙트 스타 쿠션 SPF50+ PA+++,"38,000원",15g,"파운데이션,쿠션타입"
이자녹스,103117,셀 리뉴 커버 쿠션 EX SPF50+ PA+++,"28,000원",15g,"파운데이션,쿠션타입"
이자녹스,78944,퍼펙트 커버 메탈 쿠션 파운데이션 (SPF50+/PA+++),"43,000원",15g*2,"파운데이션,쿠션타입"
이자녹스,91695,듀얼 커버 쿠션 SPF50+ PA++++,"45,000원",15g,"파운데이션,쿠션타입"
이자녹스,90488,에이지포커스 피토프로레티놀 익스트림 커버쿠션 SPF50+ PA++++,"40,000원",15g*2,"파운데이션,쿠션타입"
이자녹스,86411,셀 리뉴 컨실링 쿠션,"20,000원",15g,"파운데이션,쿠션타입"
이자녹스,37641,마이크로 폼 쿠션 SPF 50+PA+++,"38,000원",15g,"파운데이션,쿠션타입"
이자녹스,12410,X2D2 커버 UV 쿠션 EX SPF50 PA+++,"25,000원",15g+15g,"파운데이션,쿠션타입"
이자녹스,73402,마이크로 폼 쿠션 실크커버,"38,000원",15g,"파운데이션,쿠션타입"
이자녹스,10640,에어 퍼프 유브이 선 파운데이션 SPF50+ PA+++,"55,000원",120ml,파운데이션
이자녹스,78942,워터 볼륨 메탈 쿠션 파운데이션 (SPF46/PA+++),"43,000원",15g*2,"파운데이션,쿠션타입"
이지은 바를거리,104787,물분,"28,000원",35ml,파운데이션
입생로랑,91023,르 꽁빡뜨 엉크르 드 뽀 (쉬폰 파우더 컴팩트) SPF23 PA++,"78,000원",10g,파운데이션
입생로랑,9820,유스 리버레이터 세럼 파운데이션 SPF 20 / PA++,"84,000원",30ml,파운데이션
입생로랑,9827,르 땡 뚜쉬 에끌라 컴팩트 SPF 35 / PA+++,"75,000원",9g,파운데이션
입생로랑,2657,유스 리버레이터 파운데이션,"84,000원",30ml,파운데이션
입생로랑,65357,르 쿠션 엉크르 드 뽀 SPF23 PA++,"79,000원",14g,"파운데이션,쿠션타입"
입생로랑,79676,뚜쉬 에끌라 르 땡,"77,000원",30ml,파운데이션
입생로랑,1781,르 땡 뚜쉬 에끌라 UV SPF30 PA+++,"77,000원",30ml,파운데이션
입생로랑,16857,르 땡 뚜쉬 에끌라 일루미네이팅 파운데이션 SPF27 PA++,"67,000원",30ml,파운데이션
입생로랑,92649,"엉크르 드 뽀 쿠션 콜렉터 2017 SPF23, PA++","82,000원",14g,"파운데이션,쿠션타입"
입생로랑,26457,르땡 엉크르 드뽀 SPF18 PA+++,"77,000원",25ml,파운데이션
입생로랑,94885,올아워 파운데이션 SPF20 PA++,"79,000원",25ml,파운데이션
입큰,35412,마이 워터 피니쉬 팩트,"25,000원",17g,파운데이션
입큰,17472,모이스처 스킨 파운데이션,"23,000원",35ml,파운데이션
입큰,27597,트윙클 블러 파운데이션 SPF30 PA++,"27,000원",35ml,파운데이션
입큰,17468,메쉬 파운셀 SPF50+ PA+++,"35,000원",7g,"파운데이션,쿠션타입"
입큰,81237,라이트 터치 커버 파운쿠션 SPF50+ PA+++,"40,000원",12g,"파운데이션,쿠션타입"
입큰,871,아티스트 웨이브 오토 메이크업 세트,"79,900원",-,파운데이션
입큰,17462,럭셔리 멀티 메이크업 피니쉬 어드밴스드,"40,000원",50ml,"파운데이션,컨실러"
입큰,17471,럭셔리 오드 퍼퓸 파운데이션,"36,000원",35ml,파운데이션
입큰,102916,트윙클 커버 파운 쿠션 SPF50+ PA++++,"32,000원",12g,"파운데이션,쿠션타입"
입큰,17469,프로페셔널 오토 파운데이션,"55,000원",7g + 10ml,"파운데이션,하이라이터"
입큰,17470,스키니핏 크리미 파운데이션,"26,000원",35ml,파운데이션
입큰,87481,스키니핏 커버 파운데이션,"25,000원",40ml,파운데이션
입큰,97566,스키니 핏 커버 쿠션 SPF50+ PA+++,"35,000원",13g*2,"파운데이션,쿠션타입"
입큰,92549,마이 컨실틴트 쿠션 SPF50+ PA+++,"28,000원",13g+15g,"파운데이션,쿠션타입"
입큰,74216,더 럭셔리 광채 에센스 팩트 SPF50+ PA+++,"48,000원",17g*2,파운데이션
입큰,872,에센스 인 파운데이션 SPF30 PA++,"25,000원",35ml,파운데이션
입큰,36150,에센스 3 큐브 파운데이션,"25,000원",42ml,파운데이션
입큰,85984,더 력셔리 광채커버 쿠션 SPF50+++,"68,000원",15g,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),25413,프레스티지 에센스 인 파운데이션 데스까르고,"28,000원",12g,파운데이션
잇츠스킨(이츠스킨),99778,프레스티지 스월 에센스 파운데이션 데스까르고 SPF 50+ PA+++,"28,000원",18g,파운데이션
잇츠스킨(이츠스킨),97620,잇츠 탑 프로페셔널 마그넷 쿠션 파운데이션 SPF50+ PA+++,"35,000원",13g,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),21553,잇츠 탑 프로페셔널  터치 피니쉬 파운데이션 SPF30 PA++,"14,800원",40ml,파운데이션
잇츠스킨(이츠스킨),93797,화이트 블랑 광채 쿠션  SPF50+ PA+++,"29,000원",15g*2,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),93798,화이트 블랑 세미 매트 쿠션 SPF50+ PA+++,"29,000원",15g*2,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),84474,잇츠 탑 프로페셔널 터치 피니쉬 코렉팅 파운데이션,"15,000원",35ml,파운데이션
잇츠스킨(이츠스킨),80563,마카롱 슈가 쿠션 스페셜 에디션,"17,800원",15g,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),90387,타이거 시카 블레미쉬 커버 쿠션 SPF50+ PA++++,"22,000원",15g,"파운데이션,쿠션타입"
잇츠스킨(이츠스킨),10926,스컬프트 스킨 진동 파운데이션 SPF50 PA+++,"36,000원",10g,파운데이션
잇츠스킨(이츠스킨),10861,스킨 엑스퍼트 모이스트 발효 파운데이션,"18,000원",40ml,파운데이션
잇츠스킨(이츠스킨),35841,프레스티지 데스까르고 누보 쿠션,"45,000원",15g*2,"파운데이션,쿠션타입"
잇코스메틱스(itcosmetics),106562,컨피던스 인 어 컴팩트 SPF50+,0원,18g,파운데이션
잉가(INGA),83076,시크릿 모이스트 오버 쿠션 SPF50+/PA+++,"28,000원",10g,"파운데이션,쿠션타입"
잉가(INGA),93675,커버 피팅 타투 파운데이션 SPF35 PA++,"15,000원",30ml,파운데이션
잉가(INGA),83328,66 듀드롭 커버 팩트,"32,000원",18g,"파운데이션,쿠션타입"
잉글롯(INGLOT),84042,스틱 파운데이션,"48,000원",9g,파운데이션
잉글롯(INGLOT),84039,YSM 크림 파운데이션,"33,000원",30ml,파운데이션
잉글롯(INGLOT),83202,AMC 크림 파운데이션,"42,000원",30ml,파운데이션
잉글롯(INGLOT),84037,HD 퍼펙트 커버업 파운데이션,"51,000원",35ml,파운데이션
잎스코스메틱,22657,에센셜 브라이트 쿠션 SPF50+ PA+++,"28,000원",15g,"파운데이션,쿠션타입"
자이모겐,90240,어성초 발효 퍼펙트 쿠션,"28,000원",15g,"파운데이션,쿠션타입"
자트인사이트,100730,올데이 픽서 쿠션 SPF50+ PA++++,"35,000원",14.5g,"파운데이션,쿠션타입"
정샘물,73198,에센셜 스타실러 파운데이션 일루미너스,"42,000원",19.5g,파운데이션
정샘물,91295,에센셜 스킨 누더 롱웨어 쿠션 SPF50+ PA+++,"42,000원",14g*2,"파운데이션,쿠션타입"
정샘물,51773,에센셜 스타실러 파운데이션,"42,000원",19.5g,파운데이션
정샘물,54053,에센셜 스킨 누더 쿠션 SPF50 PA++,"42,000원",14g*2,"파운데이션,쿠션타입"
제니코코,81670,제니 트리플 커버 쿠션 SPF50+ PA+++,"32,000원",13g,"파운데이션,쿠션타입"
제니코코,91112,제니 탑 커버 파운데이션 SPF50+ PA+++,"29,000원",30ml,파운데이션
제니하우스,23384,제니 파운데이션 피팅 베이스 SPF20 PA++,"48,000원",30ml,파운데이션
제니하우스,27304,퍼팩트스킨 프로 커버 파운데이션,"50,000원",8g,파운데이션
제니하우스,59388,퍼펙트스킨 마그네틱 파운데이션,"55,000원",8g,파운데이션
제니하우스,41400,퍼펙트 스킨 원샷 커버 스틱 파운데이션 SPF50+ PA+++,"55,000원",12.5g,파운데이션
제스젭(gesgep),92334,원 드롭 퍼펙션,"45,000원",30ml ,파운데이션
제이에스티나 레드,46737,퍼펙추럴 필름 파운데이션,"45,000원",30ml,파운데이션
제이에스티나 레드,59136,퍼펙추럴 모이스트 팝 에센셜 팩트,"42,000원",11g,파운데이션
제이에스티나 뷰티,92075,펄 펙션 블러링 파운데이션 SPF30PA++,"26,000원",30ml,파운데이션
