Item_Id,Brand,Product,Category,Rating,Reviews,Buy_Again
31575,Revlon,Sheer Lipglide - Sheerly Strawberry  090,Lip Gloss,3.5,28,0.5
33434,Sephora ,Super Shimmer Lip Gloss - Rusted Rose,Lip Gloss,4.0,28,0.67
34332,MAC,Go Lightly - Tinted Lipglass,Lip Gloss,3.9,28,0.67
80874,Estee Lauder,High Gloss - Berry,Lip Gloss,3.9,28,0.6
16353,Dior,Addict - Rose Mirage,Lipstick,4.4,28,0.78
54413,Guerlain,Divinora Kisskiss Gloss #65 Rose Tentation,Lip Gloss,4.2,28,0.6
167830,Essence,Barely There,Lipstick,4.2,28,0.78
132277,Revlon,Super Lustrous - Fuchsia Fusion,Lipstick,4.5,28,0.92
132641,MAC,Thrills,Lipstick,4.5,28,0.82
132789,Maybelline,Color Sensational Lipstick - Coral Gleam,Lipstick,4.1,28,0.82
133602,Rimmel,Moisture Renew - Pink Chic,Lipstick,4.0,28,0.75
139691,Cover Girl,Lip Perfection Lipstick in Delish,Lipstick,4.3,28,0.75
142723,Tarte,Lipsurgence Natural Matte Lip Tint in Exposed,Lips,4.2,28,0.82
144215,Wet 'n' Wild,Silk Finish lipsticks,Lipstick,4.1,28,0.75
151820,Stila,Stay All Day Liquid Lipstick in Fiery,Lipstick,4.3,28,0.75
153448,Sephora ,Rouge Shine (All Shades),Lipstick,3.8,28,0.78
154368,NYX Professional Makeup,Retractable Lip Liner (all shades),Lip Liners,3.9,28,0.75
156180,Nivea,A Kiss Of Olive Oil & Lemon,Lip Treatments,3.6,28,0.57
159019,FLOWER Beauty,Lip Service Lip Butter (All Shades),Lipstick,4.1,28,0.75
174065,Charlotte Tilbury,Kissing Lipstick,Lipstick,3.9,28,0.64
128901,MAC,Fresh Salmon,Lipstick,4.2,28,0.75
987,Bliss Labs,Bliss Gloss,Lip Gloss,3.2,28,0.53
1333,MAC,Lacquer in Fanplastico,Lip Gloss,3.8,28,0.6
3633,Merle Norman,Lip Pencil Plus ,Lips,4.7,28,0.92
4687,MAC,lipglass stain in silly,Lip Gloss,4.0,28,0.75
5924,Urban Decay,Shot Gun lipgunk,Lip Gloss,3.7,28,0.53
164093,Bourjois,Color Boost Glossy Finish Lipstick,Lips,3.8,28,0.6
19886,NARS,Lip Stain Gloss in Sayonara,Lips,3.4,28,0.53
28152,Bonne Bell,Honey Kiss in Honey Be,Lip Gloss,4.1,28,0.82
39368,MAC,Scent Me,Lip Gloss,4.4,28,0.82
43647,Dior,Addict Lipgloss-A Sprinkle of Sugar-651,Lip Gloss,4.4,28,0.75
84796,Smashbox,Photo Finish Lipstick,Lipstick,4.3,28,0.85
57688,mark,Sheer Red Kiss Therapy Super Soothing Lip Balm,Lip Treatments,4.6,28,0.89
128984,Milani,3D Glitzy Glamour Gloss - Fashion Diva,Lip Gloss,4.4,28,0.89
28130,Alexis Vogel,Alexis Vogel Lipstick in Smooch,Lipstick,2.4,28,0.32
128516,Rimmel,Moisture Renew - Rose Blush,Lipstick,4.0,28,0.78
106365,Kat Von D,Everlasting Liquid Lipstick in Underage Red,Lipstick,3.9,28,0.64
124579,Maybelline,color sensational summer sunset,Lipstick,4.3,28,0.82
61194,Bonne Bell,Lip Smackers Ice Creamies,Lip Gloss,4.2,28,0.85
81487,Tarte,Rise and Shine Plumping Lip Stain - Cherry,Lips,3.9,28,0.64
82844,Besame,Enchanting Lipstick in Red Velvet,Lipstick,4.7,28,0.85
86174,Fusion Beauty,LipFusion lip pluming color shine,Lip Treatments,4.1,28,0.78
87562,Bath and Body Works,Liplicious Caramel Latte,Lip Gloss,4.3,28,0.85
87948,Bath and Body Works,Liplicious Cotton Candy,Lip Gloss,3.5,28,0.5
60313,Dessert Beauty,Dessert Treats Sweet Talk Set,Lip Gloss,2.8,28,0.39
101894,MAC,like venus Dazzleglass,Lip Gloss,4.0,28,0.6
103530,La Roche-Posay,Nutritic - Lips,Lip Treatments,3.7,28,0.53
105532,MAC,"Ahoy, There! - Naughty Nauticals (LE Summer 2008)",Lipstick,3.5,28,0.6
100368,Unlisted Brand,Bepanthen salve,Lip Treatments,5.0,28,0.96
109230,BeneFit Cosmetics,Silky-Finish Lipstick in Jing a ling,Lipstick,4.4,28,0.89
119581,MAC,Purple Rite Lipstick- Style Warriors ,Lipstick,4.5,28,0.85
123646,Smashbox,Reflection High Shine Lip Gloss,Lip Gloss,3.9,28,0.75
123619,Illamasqua,Box (matte),Lipstick,4.5,28,0.89
123601,Revlon,ColorStay Ultimate Liquid Lipstick in Top Tomato,Lipstick,3.6,28,0.57
110286,Clinique,Different Lipstick - Spiced Apple,Lipstick,4.3,28,0.75
119971,Laura Mercier,HydraTint SPF15,Lips,3.9,28,0.64
122035,Too Faced,Lip of Luxury - Centerfold,Lipstick,4.4,28,0.89
114629,NYX Professional Makeup,Round lipstick- Milan,Lipstick,4.2,28,0.78
111178,Revlon,Super Lustrous Lipstick - Rose & Shine,Lipstick,4.0,28,0.75
36103,Pout,Pop My Bubble,Lip Gloss,4.0,27,0.62
37373,Clinique,Moisture Sheer Lipstick - Honey Red,Lipstick,4.6,27,0.92
34414,Stila,Praline Lip Glaze,Lip Gloss,3.9,27,0.74
31709,L'Oreal,Glam Shine -Seductress,Lip Gloss,4.3,27,0.88
39099,Laura Mercier,Tea Rose,Lipstick,4.3,27,0.77
49536,The Body Shop,born lippy watermelon lip balm,Lips,4.3,27,0.85
39189,NARS,Kiss,Lipstick,4.1,27,0.7
31149,Jurlique,Lip Care Balm,Lip Treatments,2.7,27,0.4
40088,Wet 'n' Wild,Megaslicks in Strawberry Ice,Lip Gloss,3.4,27,0.59
43485,Natio,Moisturising Lip Balm SPF 30+,Lip Treatments,4.4,27,0.77
43514,L'Oreal,Glam Shine Holographic - Fusion,Lip Gloss,4.6,27,0.96
48484,Lancome,Le Rouge Absolu - Creme de Marron,Lipstick,4.4,27,0.81
49482,Perricone,Moist Lips,Lip Treatments,4.0,27,0.7
70995,L'Oreal,Colour Riche in True Red,Lipstick,4.3,27,0.81
53335,Urban Decay,Wallflower Lip Gunk,Lip Gloss,4.2,27,0.77
54121,MAC,Chapeau lipglass,Lip Gloss,4.3,27,0.77
65580,Nivea,Lip Care - SOS Lip Balm,Lip Treatments,2.9,27,0.4
67791,mark,Bee Pouty Voluptuous Lip Plumper,Lip Gloss,3.8,27,0.66
68176,Revlon,Revlon Super Lustrous in Nude Peach LE,Lip Gloss,4.7,27,0.88
70354,L'Oreal,ColorJuice Color of Hope,Lip Gloss,4.3,27,0.81
70597,Clinique,High Impact Lip Colour SPF 15 - Extreme Pink,Lipstick,3.7,27,0.59
30638,New York Color,Long Wearing Lipstick,Lipstick,3.7,27,0.81
72827,C.O. Bigelow ,Mentha Lip Tint No 1139,Lip Gloss,4.6,27,0.88
56650,Dessert Beauty,Deliciously Kissable Plumping Lip Fragrance Gloss  - Slip,Lip Gloss,3.9,27,0.55
59129,Chanel,Rouge Double Intensit̩ - all shades,Lip Gloss,4.4,27,0.81
60987,Dessert Beauty,Dessert Treats Deliciously Kissable Plumping Lip Candy in Lollipop,Lip Gloss,3.3,27,0.44
61418,MAC,Lustreglass - Garden,Lip Gloss,4.6,27,0.96
31074,New York Color,Kiss Gloss - Raspberry,Lip Gloss,3.8,27,0.7
17489,Prescriptives,Lip Specialist,Lip Treatments,4.3,27,0.81
30436,Vincent Longo,Cheek & Lip Stain,Lips,4.2,27,0.77
28560,Clinique,Long Last - Berry Freeze,Lipstick,4.2,27,0.77
1493,Joey New York,Delipcious Lip Balm,Lip Treatments,3.5,27,0.55
3128,MAC,Cranberry Lipliner,Lip Liners,3.9,27,0.55
4078,Aveda,Natural Colour Lipsticks,Lipstick,3.3,27,0.55
4765,Bonne Bell,Flip Shades,Lip Gloss,3.3,27,0.7
6505,MAC,Lipstick in Folio,Lipstick,2.9,27,0.4
889,Bloom,Aromatherapy lip gloss,Lip Gloss,4.1,27,0.81
62529,Chanel,Cristalle Gloss - Pink Candy,Lip Gloss,4.5,27,0.85
4962,Maybelline,Biggie Pot Gloss,Lip Gloss,4.1,27,0.77
875,Yves Saint Laurent,Rouge Pur Transparent,Lipstick,4.3,27,0.74
11389,Cargo,Lipgloss- Xai Xai,Lip Gloss,3.7,27,0.7
11735,Badger,Lemon Ginger LipBalm,Lip Treatments,3.6,27,0.51
11955,MAC,Lovedust,Lipstick,3.8,27,0.62
12236,Rimmel,Sheer Temptation Lipstick,Lipstick,4.1,27,0.81
12304,NARS,Triple X,Lip Gloss,4.1,27,0.81
14006,Victoria's Secret,Pure Reflection Lip Color- Dusk,Lipstick,4.3,27,0.85
14750,MAC,Glaze Lipstick in Frou,Lipstick,3.4,27,0.62
16334,Giorgio Armani,Sheer Lipstick- #9,Lipstick,4.5,27,0.92
16787,Prada,Shielding Balm SPF15/Lip/Tint 6,Lips,4.4,27,0.85
18606,Bonne Bell,Kiwi Lipsmacker,Lip Gloss,4.2,27,0.88
19611,Estee Lauder,Pure Color Lipstick- Bois De Rose,Lipstick,4.1,27,0.66
21731,MAC,Lip Lacquer Tongue-In-Chic,Lip Gloss,4.1,27,0.81
22650,Bonne Bell,Lip Shake in X-treme strawberries and cream,Lip Gloss,3.7,27,0.7
23880,Wet 'n' Wild,510 Light Beige Frost,Lipstick,4.2,27,0.77
25026,Urban Decay,XXX shine lip gloss HEATHERETTE,Lip Gloss,3.6,27,0.55
25128,Bloom,Lip Gloss in Melon,Lip Gloss,4.1,27,0.7
26910,Avon,Glazewear in Peachy Fizz,Lip Gloss,3.9,27,0.81
27730,Mary Kay,Lip Balm Only,Lip Treatments,3.9,27,0.7
61604,Avon,Glazewear Shine in Iced Pink,Lip Gloss,3.6,27,0.62
99844,Estee Lauder,Signature Iipstick in Dune Rose,Lipstick,4.7,27,0.77
64260,MAC,Gitane Lipglass,Lip Gloss,4.5,27,0.85
177992,Jordana,Modern Matte Lipstick,Lipstick,3.4,27,0.51
109131,Urban Decay,Lovechild,Lipstick,4.5,27,0.88
116377,BeneFit Cosmetics,Silky Finish Lipstick - Skinny Dip,Lipstick,3.9,27,0.66
116953,Bonne Bell,Coca Cola Lip Smacker,Lip Treatments,3.8,27,0.77
118060,MAC,Dazzleglass Moth To Flame,Lip Gloss,3.9,27,0.66
23861,Estee Lauder,Pure Color Crystal Lipstick in Crystal Coral,Lipstick,4.3,27,0.77
158496,Carmex,Original,Lip Treatments,4.3,27,0.81
160656,It Cosmetics,Je Ne Sais Quoi,Lip Gloss,3.7,27,0.51
160921,Malin & Goetz,mojito lip balm,Lip Treatments,4.6,27,0.88
170630,Milani,Brilliant Shine Lip Gloss (All Shades),Lip Gloss,3.5,27,0.55
171174,e.l.f.,Lip Balm Tint,Lips,4.0,27,0.7
136186,Revlon,Just Bitten Lip Stain- Twilight,Lips,3.4,27,0.62
136435,Nivea,A Kiss of Flavor Strawberry Tinted Lipcare SPF 4,Lip Treatments,3.9,27,0.77
137136,MAC,"Cremesheen Glass - Richer, Lusher",Lip Gloss,4.5,27,0.85
22701,Rimmel,Lasting Finish - Amethyst Shimmer,Lipstick,4.2,27,0.85
185003,Sleek,Matte Me in Birthday Suit,Lipstick,3.2,27,0.48
138857,Revlon,ColorBurst lip gloss in Bordeaux,Lip Gloss,4.0,27,0.81
140483,Revlon,Colorburst Sunset Peach,Lip Gloss,3.6,27,0.59
141236,MAC,Sheen Supreme Lipstick - Ultra Darling,Lipstick,4.7,27,0.96
146417,Urban Decay,Super Saturated High Gloss Lip Color ALL SHADES,Lips,3.9,27,0.66
150739,Wet 'n' Wild,Mega Last Lip Color in Pinkerbell,Lipstick,3.9,27,0.66
151498,Wet 'n' Wild,Mega Last in Red Velvet,Lipstick,3.7,27,0.59
4370,NARS,lipstick,Lipstick,3.8,27,0.77
173996,Burt's Bees,Vanilla Bean Lip Balm,Lip Treatments,4.2,27,0.77
25064,Apt.5 Cosmetics,Lip Shine Glosses,Lip Gloss,4.4,27,0.88
106565,MAC,California Dreamin',Lipstick,4.4,27,0.88
103955,Edward Bess,Ultra Slick Lipstick,Lipstick,4.7,27,0.92
116951,NYX Professional Makeup,Mega shine - Salsa,Lip Gloss,4.3,27,0.77
88305,MAC,Barbie-Real Doll,Lipstick,4.3,27,0.77
90293,NARS,Sexual Healing,Lipstick,3.3,27,0.44
95048,MAC,Soft and Slow Lipglass,Lip Gloss,4.6,27,0.88
96013,NARS,Flamenco,Lipstick,4.6,27,0.85
79702,Rimmel,Lasting Finish - Frosted,Lipstick,3.7,27,0.74
80284,Chanel,Rouge Allure- Romantic,Lipstick,4.6,27,0.85
82894,Revlon,Super Lustrous Creme - Rosewine 225,Lipstick,4.5,27,0.74
83361,Wet 'n' Wild,Silk Finish Lipstick in 508A Black Orchid,Lipstick,3.7,27,0.7
83467,NYX Professional Makeup,Black Cherry,Lipstick,4.1,27,0.81
83909,Bourjois,Docteur Glamour,Lipstick,4.5,27,0.85
76864,Trader Joe's,Spearmint Lip Balm,Lip Treatments,3.5,27,0.55
103134,Palmer's,Dark Chocolate & Cherry Lip Butter,Lip Treatments,4.3,27,0.85
77900,MAC,Glamoursun Lipglass,Lip Gloss,4.7,27,0.81
78499,MAC,Goldensoft Lipgelee,Lip Gloss,4.5,27,0.92
65280,MAC,Elle,Lip Gloss,4.6,27,0.85
122455,Nivea,A Kiss Of Shine Natural Glossy Lip Care,Lips,3.9,27,0.7
124014,City Cosmetics,City Lips Advanced - Clear,Lip Treatments,3.9,27,0.74
126112,Yves Saint Laurent,Golden Gloss,Lip Gloss,4.3,27,0.74
129643,Chanel,Rouge Coco in Cambon #31,Lipstick,4.5,27,0.81
130786,MAC,Lipstain Marker,Lipstick,3.3,27,0.59
131278,Josie Maran Cosmetics,Magic Marker Lip and Cheek Stain,Lipstick,3.8,27,0.77
51962,Stila,Lip pot in Fraise,Lip Gloss,4.0,27,0.66
174326,NARS,Audacious Lipstick - Anna,Lipstick,4.2,27,0.62
36497,Clinique,Long Last Soft Shine-  Honey Gloss,Lipstick,3.9,26,0.65
59747,Stila,Amaretto Lip Glaze,Lip Gloss,4.1,26,0.73
57671,Burt's Bees,Lip Shimmer  - Coffee,Lips,2.8,26,0.46
39364,Philosophy,Peppermint Patty Kiss Me Lip Balm,Lip Gloss,3.7,26,0.69
