,review,score,tag
43,"상품평들이 너무 좋아서 구매했습니다. 배송도 빠르고 함께 보내주신 샘플들도 감사했어요.^^무엇보다 오늘 비비크림을 발라봤는데 어둡다는 상품평이 있어서 걱정했는데어둡지도 않고 부드럽게 잘 발리고, 커버력도 좋은거 같습니다.이 가격에 좋은 제품, 그것도 두개씩이나..^^만족합니다.^^",5,
44,"아직 사용전이라 길게 적진 못하겠네요..배송과 포장 상태는 좋았구요, 1+ 가 기회인 것 같아 구매했습니다.샘플 써봤는데.. 제가 사용하고 있던 제품보다 오일감이 적었지만 잘 발리는 것 같았고오전에 한 화장 아직까진 봐줄만한 상태^^;1주일쯤 써보고서 다시 한번 후기 올리렵니다.빠른 배송 감사하고 샘플도 잘 쓸께요~",5,
45,"파운데이션느낌이랄까 커버력도좋쿠요촉촉하면서도 매트한것이 발림성이 좋네요 펄감은 넘무 환하면 부담스럽운데 요건 거의표시안나고 살짝 화사해보이는정도로 적당한것같아요 펄감 많은거 원하는분들에겐 아니듯 싶네요 1+1 거기다 마스크팩,비타민c,bb/모공팩/폼/썬크림/필링젤쌤플까지 완전 푸짐하게주셔서 기분좋아요 박스부터 고급스러움이 느껴지는것이.. 저는 완전 맘에 드네요",5,
46,사실 어떤제품을 살까 고민하다 무작정 11번가들어와서 잘팔린순서대로 설정해서 봤는데 이제품이 좋다고하더라고요 후기가 모두 좋은거라 더 의심도 가고 걱정했는데 보내주신샘플먼저써보고 안좋으면 반품해야지했는데 샘플쓰고 친구들만나러갔는데 티안나면서도 깨끗해보인다고 하더라구요 좋아요 양이 적다생각했느데 뭐 1+1이니 걍 쓸만한거 같구요,5,
47,구입을 했는데요~ 다른 비비와 달리 화장이 뜨지않구요 잘 먹는것 같아요~ 사람의 피부에따라 다를수 있지만 저한테 그랬어요~~ 1+1으로 2개가 와서 좋았지만~가격에 비해 용량이 조금 작은 감이 있지않았나 싶어요~~ 디자인도 조금더 고급스러워 지면 좋았겠다라는 생각이 들었어요~~그 2가지를 제외 하고서는 괜찮았어요~~,5,
48,처음엔 핸드크림과 풋쿠림구매햇는데.샘플로 비비크림과 다른샘플도주셧더라구요.그래서 비비크림먼저 사용해?는데.번들거리지도 않고 매트하게 발리면서 일단 펄기능이 잇어서인지 화장하면 더욱더 돋보이더라구요.화장도 오래지속되면서 화장이 잘지워지지않고 번들거리지 않다는게 장점이에요 비비 샘플한개사용해보구 구입햇다면 갠찮은제품인거같죠/,5,
49,로트리 비비쓰다가 다써서 이번에 이걸로 바꿔 봤어여~ 화장품은 아무리 좋은거라도 한가지 제품만 쓰는 것보다 주기적으로 한번씩 바꿔줘야 한다더군여~ 상품평도 좋고 1+1에 혹해서 함 구매해 봤는데 써보니 괜찮은 것 같아여~ 오히려 로트리보다 색감도 약간 더 화사한 것 같고 번들거리는 느낌이 적다는 것도 맘에 들구여~ 펄이 약간 들어있다고 하지만 있는지 없는지도 모를만큼 미세하구여~,4,
50,"제가 피부가 건성인데다~너무 민감합니다. 그래서 화장품을 살땐 꼭~쌤플을 먼저 써본답니다 감사하게도 비비크림 쌤플을 주시더라구요..그런데, 어머~ 웬일이예요~~ 피부에 착착 감긴다고 해야하나~ 암튼 저한테 딱 맞는 비비크림을 골랐네요.. 저도 댓글보고 구매한거거든요..민감한 피부를 가지신분들 걱정말고 써보세요~ 진짜 좋아요~~배송도 빠르고 암튼 모든것이 고맙네요~~많이 파세요~~",5,
51,제가 번들거리 거나.. 얼굴에 뭐가 발라져서 답답한걸 못참거든요.. 그래서 평소에 화장도 잘안하고... 선크림도.. 좀 무겁다 싶은건... 잘 못바르고 다니는데... 이 전 비비크림도.. 커버력은 굉장히 좋았는데... 좀 무겁게 발리는 감이있어서.. 열심히 바른다고 발랐는데/// 유통기한이 다되서 제법 많이 버렸네요...ㅎㅎ 근데 이건 굉장히 가볍게 발리네요... 커버력도... 가볍게 발리거에 비해 커버력도 뛰어나요... 펄이 들어있어.. 번쩍 거리면 어쩌나 싶었는데... 실내에서는 잘 티가 안나고... 밖이나 좀 밝은 곳에 가면 화사해지내요...,5,
52,두번째 구매입니다. 1+1이라서 시어머님 하나 친정엄마 하나씩 나눠드리고샘플BB크림  제가 어떻나 한번 사용해봤는데 너무 티끌없이 잘발라지는거예요  그러고서 회사에 갔는데 직장동료가 화장 잘먹었다고 그러더라구？Dㅋ 그래서 이제품 사용할려고 하나 구매합니다. 정말 감사히 잘쓸께요^^,5,
53,"역시 엔뜨라다 제품 다 괜찮습니다.제가 클렌징폼이랑,  마스크팩이랑 사용하고 있는데요.샘플로 비비써보고 좋아서 구입하게 되었습니다.우선, 발림성이 참 좋고~  밀리지 않고 좋습니다. 한가지 아쉬운점은.. 다른 비비들도 그렇겠지만 색상이 조금 어둡습니다.   전체적으로 만족합니다. ",5,
54,먼저 배송이 너무 빨라서 좋아요....제품을 받아보고서 처음 사용하는거라 괜찮을까 하는 맘에 우선 한번을 사용해봤는데....괜찮은것 같아요...커버도 잘 되구요.....전 바로 비비 바르고 가루 파우더를 사용하거든요....^^그런데다 한개도 아닌 두개가 오니 너무 좋아요...하나는 울~~~언니 줄려구요...^^,5,
55,백프로 상품평만 보고 주문하였습니다.제가 워낙 지성이라 아무 선크림 사용못하는데선크림겸용 비비라서 구매했습니다.커버력은 확실히 좀 떨어집니다.하지만 다른제품보다 화이트닝과주름개선까지겸비한제품이기에 몬가 더 좋을거 같아 구매하였습니다.그럭저럭 쓸만합니다.,5,
56,"예전에 친구가 샘플 써보라고 줬거든요. 근데, 피부에 딱 밀착되서 번들거림도 없이 너무 잘 발라지고요 커버력도 너무 좋더라구요. 친구가 빈 용기에 짜서 줘서 그거 쓰고 다니다가 이번에 질렀습니다. 어제 결제해서요. 오늘 낮에 받아보았어요. 작은 상자에 뽁뽁이로 감싸져왔구요. 마스크팩이랑 작은 샘플들까지 너무 맘에 듭니다!!",5,
57,"두번째니깐 세통째 쓰네요ㅎㅎ 이거 다쓰고 시간이 없어서 에뛰x비비 쓰다가 금방 기름이 생겨서 다시 재구매햇어요.ㅎㅎ 진짜 이만한게 없는 것 같아요.ㅎㅎ 적당히 펄감도 있어서 저는 아침에 기초+비비+컨실러말고는 파우더도 안하는댕,, 오히려 피부표현이 잘되는 것 같아용.ㅋㅋ 가격도 저렴하고, 20대가 쓰기엔 정말 좋은 것 같아용.ㅋㅋ 택배에 간식도 보내주시궁.ㅋㅋ 감사합니당~~또구매할께용.ㅋㅋ",5,
58,"전 벌써 2번째 구입이랍니다. 엔뜨라다 비비 크림은 장단 점을 말하자면 어렸을때부터 피부가 건조하고 잘 뒤집어지기도 해서 자극적인걸 쓰면 안되서 이 비비크림을 이용해요. 자극적이지도 않고 덜 답답하기도 하고, 알로에 성분이 있어서 그런지 매우 순하더군요. 저는 외형도 매우 중요시하는데 디자인은 조금 못미쳐요 ㅋ . 저는 계속 이 비비크림만 쓸거 같아요 여러분도 한번 써보세요~",5,
59,어느 화장품으로 바꿀까 이리저리 고민하다 한국화장품이 참으로 오래된 곳이라 망설임없었는데 참으로 잘 선택했다는 걸 느낌니다. 눌러 나오는 식이라 스킨이 밖으로 쏟아지는 경우도 없고 조금만 발라고 밀착이 잘 되고 부드럽고 냄새도 좋고 너무너무 나의 선택에 칭찬을 주고 싶네요.,5,
60,비비가 얼마남지 않아서 구입하려고 11번가를 뒤지던중 원플러스 원에 아이크림과 각종 샘플까지 다양한 구성에 가격가지 마음에 들었고 특히 제조원이 콜마사라는 이유가 더욱 구매 욕구가 생긴것 같아요 평소 콜마제품은 제가 알고있던 제품이라 공신력이 느껴졌고 아직 사용은 안해봤지만 사용후 느낌이 좋으면 재구매 하려고 합니다,5,
61,우선 빠른배송에 깔끔한 포장에..덤으로 사탕까지 주시고..받는순간..기분이 좋았어요..기존에 다른 비비크림 쓰다가 한번바꿔 볼려구 고민하던 중에..고른 제품인데..  아직  샘플만 써봤지만.번들거림도 없고...피부에 잘 스며드는것이  바꾸길 잘한 것 같아 좋아용^^;;,5,
62,쓰던 비비를 거의 다 써서 이걸 보자마자 상품평이 너무 좋아서 질러버렸어요~ 손등에 살짝 발라보니 펄도 은은하니 예쁘고 발림성이 너무 좋더군요.. 피부색과도 잘 맞구요~ 하지만 얼굴에 발라보니 커버력은 거의 없는 듯.... 하지만 발림성도 좋고 번들거리지 않아서 참 마음에 듭니다. 양도 전에 썼던 비비랑 같은 양이라 크게 작다는 느낌도 없었구요~ 같이 들어있던 샘플들도 좋구요~ㅎㅎㅎ 비타민은 잘 먹었어요~,4,
63,"상품평이 워낙 좋길래 믿고 구매했는데요. 다른비비를 샀을때보다 옵션으로 딸려오는것들은 조금 부족하지 싶게 왔네요. 그래도 마스크팩은 꽤 좋은걸로 보내주신거 같아요. 지금 사용해 봤는데 촉촉하고 좋으네요~ 비비자체는 부드럽게 펴 발라지고 피부가 꽤 좋아보여요. 상품평에 나와있는 것처럼요~ 근데, 제가 피부가 조금 하얀편이라 그런지 미백효과가 그리 강하진 않은거 같아서 조금 아쉽네요~",5,
64,"울 마눌님이 사용하는 것이라서 들은 이야기만 대략 옮기면, 색이 좋다고 합니다. 희멀건하게 발라지는 다른 비비크림과는 다르게 자연스럽다고 하네요. ^^ 그리고 화장하는데도 좋다고 합니다. 칭찬을 흡족히 하는 편이 아닌 성격인데 좋은 점 줄줄 말하는 거 보니 좋긴 좋은가 봅니다. ^^; 저보고도 발라 보라하는데... 영~ ㅋㅋㅋ 암튼 좋은 제품인 듯 하네요.",4,
65,일단 배송은 빨랐구요.같이 들어있던 사은품들도 맘에 들어요.오늘 바르고 나가？f는데. 완전히 커버가 되진 않지만(진한 잡티) 그래도 그거 하나만 발랐는데도 꽤 많이 커버되네요.워낙 얼굴에 땀이 많아서 번들거리는 건 어쩔 수 없었지만 일단 가격대비 정말 만족합니다.,5,
66,첨엔 조금 의심했는데 제가 워낙 건성이구 흰 피부에 조금 불은톤이라 어떨지 몰라서 샘플 파우치 써보구 아님 반품 하려했는데 바르는순간 정말 촉촉하구 마무리루 파우더 바르니 펄감이 살아나구 좋은데 불은 피부는 조금 두껍게 바르니 ？I찮은것 같은데 아직첨이라 좀더 서봐야할듯,5,
67,"전에는 iope꺼 화이트닝 bb크림을 썼는데, 그건 너무 얼굴이 많이 뜨는 느낌이더라구요.근데 이 비비크림은, 내얼굴 톤과 맞춰지면서 자연스럽게, 쌩얼피부미인으로 만들어주는것 같아 대만족입니다.회사 친구도 어디꺼냐고, 구매한다고 막 물어보네요.^^",5,
68,상품평보고 구매했는데 제품은 괜찮은것 같아요..화이트닝 주름개선 기능성 비비 크림 주문했는데 잘 발리고 들뜨지않고 좋으네요.. 전에 M제품 사용하고 있었는데 이제품보단 많이 괜찮은 것 같아요... 펄감은 별로 티가 나지않아서 뭐라 말씀드리기가 뭐하네요.. 하지만 피부톤은 잘 정돈되는것 같아요...쌤플 마사지 시트지도 넘 좋아요. 감사합니다. 번창하세요,5,
69,얼글 좀누렇고 검은얼굴아님. 적당량바르니 하얗게되니 조정필요. 남성쓰기에 좀어두워야할듯하나 이건 여성용이라 좋은듯합니다. 발림성 좋고 자연스럽고요. 프라이머랑 같이바르니 모공과같이 커버되니 5살어려보여요^^,4,"가격 싸게 샀어요,배송 보통이에요"
70,집사람이 정말 좋아하네요.. 저도 째끔 써 봤는데 일반 로션 바르듯이 했더니 사람이 바뀌면서 무슨 경극하는 사람처럼 되던데요.. *^^* 일단 조금만 발라도 효과가 있는것 같아 오래 쓸수 있을 것 같고여.. 더 써보고 정확한 사용후기 올리도록 하져..부자되세요,5,
71,"우선. 이상품의 가장큰장점은.자연스러운 터치감., 전 남자입니다. 얼굴이 하얀편인데 주근깨가 좀잇어요 하지만 이걸 바르고 나서는..흐..좋네요..비비 여러개쓰긴했지만 이가격의 이정도양의 기능까지면 엄청 만족하네요 잘지워지지 않아 더졸구요 여기 폼클랜징만 써봤는데 이번에 비비까지 함 써?는데 개 만 족 입니다 번성하세요",5,
72,"주문하자 마자 발송했단 메일도 당황했는데 다음날 아침에 배송해주셔서 너무 깜짝 당황..ㅋㅋ 제품이야 어차피 정평이 있어서 믿고 구매..1+1이라서 더 만족..구매자가 넣어주신 비타민씨에 작음 감동..ㅋㅋ 제품, 가격, 배송..모두 만족입니다.",5,
73,"이제품은 제가 꾸준히 쓰던거라서주저없이 바로 샀어요더군다나 1+1 이벤트를 해서~~다 떨어져가는 와중에 바로 구매를 했죠~다른 비비크림에 비해~밀착력도 좋고 일단 얼굴이 화사해보여너무 좋거든요~얼굴도 반짝반짝 거리고 ...잘 쓰겠습니당,",5,
74,"좀 매트한 편이라고 해서 파우더 안바르고 비비만 바르려고 했었는데 처음 짜니.. 기름같은것이 먼저 나오고 그담에 크림이 나오더군요. 비비도 흔들어 써야 하나요 ㅡㅡ? 발림성은 부드럽고 좋은데 생각보다 커버력은 약하고, 번들거려요. 일단 본품을 뜯어서 썼기 때문에 그냥 파우더랑 같이 쓰던지 언니 주던지 해야 겠어요.",3,
75,"먼저 샀던 모공축소팩이 너무 맘에 들어서 이 제품도 구매하게되었네요^^ 결과는 역시나 대만족입니다. 자주 접해본 브랜드는 아니지만 메이저 브랜드 못지않게 제품이 우수하다고 생각합니다.^^ 매트한 느낌 없이 아주 부드럽게 잘 발리네요^^ 어서 쓰고 다른 제품도 구매해봐야겠네요~아참, 사은품으로 주신 마스크팩이랑 코팩도 잘 쓰겠습니다. 많이 파세요 ^^",5,
76,제품은 엄마께물할거라서 써보진않앗지만배송하나는 진짜 끝내주게 빠르네요 ㅎㅎ어제 저녁에 주문햇는데 오？q 오후에 도착햇으니까 하루도 채 않지나서 도착ㅋ서비스가 좋으니까 물건을 당연히 좋을꺼 같구요다음에 다쓰면 또 살께요,5,
77,"상품평이 너무 좋아서 구매했는데 저에겐 맞지 않나봅니다 ㅠㅠ 밀리기도 하구요, 저희 언니는 커버력이 좀 약하다고 하네요.. 다른거 찾아봐야할듯 1+1 이라서 두개나 왔는데 ㅠㅠ 크헉~ 밀림 방지를 위해 썬크림하고 섞어쓰던지 해야할거 같아요",3,
78,고민고민하다 샀습니다. 한국콜마에서 만든 화장품이라길래 믿고 구입했습니다. 보통 비비크림이 약간 어둡고 좀 칙칙해 보인다 생각했었는데 이 제품은 색감도 질감도 꽤 괜찮습니다. 피부좋으신 분들은 이것만 바르고 외출하셔도 샤방샤방해 보일 것 같아요~^^ 하나 더 주셔서 한 개는 친구 선물주려구요~ 번창하세요~,5,
79,배송 엄청 빨랐어요~ 사은품도 마니 챙겨주시구요~ 막상 뜯어보니 조금 어두운 듯했는데 막상 바르니 밀착도 잘되네요 다만 커버력은 보통인둣하네요~ 매트하진않구요 그렇다고 마니 촉촉하지않는 중성피부인 저에겐 잘 맞는듯해요,4,
80,"할인 받아 구매해서 좋쿠요.. 오늘 발라？f는데.. 다른비비크림은 바르면 번들거림이 좀 있고, 화장이 좀 두껍다는 느낌과 밀림이 있는데.. 이제품은 너무 좋네요.. 얇게 발라지면서 밀리지도 않코, 화사하게 잘 받네요.. 시간이 지났는데도, 괜찮아요ㅗ..",5,
81,"스킨79, 엘리샤코이, 한스킨등 여러가지 비비제품을 다 써봤는데이게젤 싸고 졸은것 같아요!!!얼굴에 쫙 달라붙는느낌이랄까요??요즘 피부 트러블이 많아서 고민했었는데 감사해요!!1:1이라 양도 많고 횡제한 기분이랍니다^^",5,
82,배송도 빠르고 일단 샘플을 사용해봤는데 발림성도 좋구 조금만 써도 잘 펴 발라지는거 같아요 색깔이 나눠져있지 않아서 걱정했었는데 넘 밝지도 어둡지도 않은거 같아요.적당한듯합니다.펄감은... 거의 없다고 보심될듯한데요^^ ,5,
83,제가 부분지성인데 약간은 유분이 남는것 같아요^^그래도 앞에 사용하던 모 비비크림보다는 훨씬 투명하고 생얼같은 기분이 들어 괜찮은것 같네요.  지성이신 분 조금은 고려하고 구매하세요^^ 나들이 하실땐 기분좋은 제품 많이 많이 파세요..,5,
84,배송 빨라서 좋아구요.. 하루만에왔거든요..비비크림은 발리는 느낌도 좋구요.. 펄이라서 해서 펄이 좀 표날줄알았는데 거의 일반 비비랑 표는 별차이는 못느끼겠어요. 거버력은 중간정도.. 전 맘에 들어요.. 상품괜찮은거같아요.. ,5,
85,"비비크림을 벌써 네번째 구매하는데요 많이 업 되었네요.여러가지 기능을 가지게 되어 더 만족하구요용기도 더 고급스러워진것 같습니다,좋은제품 잘사용하게구요제가 800원을 더 송금하였는데 환불은 안 해 주시나요확인은 하셨는지요,",5,
86,비비크림 샀는데 한개 가격으로 덤을 받아 두개가 왔어요. 비비크림 사용하기 전에는 메이컵베이스 파운데이션 그외 여러가지 바르느라 번거롭고 성가셨는데 요즘은 이것 하나만 사용하고 위에 살짝팩트로 눌러주면 끝. 아주 좋아요 ,5,
